ticker,pricetorevenue,marketcap,pricetobook,pricetoearnings
ALR,1.5364600780000002,3725788201.0,2.589024806201551,22.298812698412704
ALSN,2.476275969,4746685136.0,4.098536821705426,28.080088759689925
ALX,9.481508108,2039448620.0,5.7334992277992285,24.572073745173736
ALXN,10.94413643,30194811709.0,3.661875968992249,205.75664806201544
AMAG,2.0824449609999998,937643109.7,1.0099655038759683,57.66799843749995
AMAT,2.795304264,27704407791.0,3.98526589147287,19.566339147286826
AMBA,5.984152326,1777859012.0,4.735379457364339,32.92162286821704
AMCX,1.6482527130000002,4360201595.0,45.26260979381446,12.223969767441863
AME,2.877906977,11275369959.0,3.3973562015503864,19.81029534883721
AMED,1.129497674,1523837758.0,3.6060860465116282,41.098797948717944
AMG,3.165072868,8406679496.0,2.8535271317829456,17.47349806201551
AMGN,5.32717093,118371000000.0,4.026411240310078,16.233165503875977
AMKR,0.553510078,1776002122.0,1.4079740310077509,59.93194457364338
AMNB,3.713932432,233579799.3,1.1602764478764471,14.508616988416984
AMP,1.406168605,16657634659.0,2.368851937984494,11.54999108527132
AMSF,2.739068217,1090786479.0,2.248212790697675,13.886109302325572
AMSWA,2.617883333,293764936.0,3.1097658914728656,31.81749496124032
AMT,8.793919767,45240287398.0,6.683153875968998,65.27516046511627
AMTD,7.149026357,17372676473.0,3.4938023255813957,20.686438372093033
AMZN,2.8582802330000003,336745000000.0,21.492372868217053,274.9414263565891
ANAT,0.992877907,3076268011.0,0.6736922480620152,16.63689573643411
ANCX,3.3200325580000003,230705295.5,1.9859379844961251,14.030992635658915
ANF,0.422984884,1475275900.0,1.1751891472868214,46.0781937984496
ANH,3.746910853,479442967.0,0.7319833333333328,60.69464300518129
ANIK,6.931582558,696779810.3,3.3859647286821715,20.58153875968992
ANIP,6.7126593020000005,596258372.4,3.6405329457364326,58.92175387596901
ANSS,8.457837984,8088900629.0,3.637540310077518,31.43313488372094
ANTM,0.43204302299999997,35066057857.0,1.468514728682171,14.70082868217055
AON,,28829631151.0,,
AOSL,1.0865872090000002,365674778.8,1.5009755813953491,221.81830153846153
AP,0.578347287,150142058.0,0.7015961240310084,85.63311746031741
APAM,1.811803101,1352902826.0,10.810439147286827,17.64898255813955
APH,3.210689922,18677792353.0,5.374570542635655,24.398133720930225
APOG,1.282754264,1283300228.0,3.02082054263566,18.249365503875968
ARCB,0.202398062,539245501.9,0.9189906976744188,17.98304496124031
ARE,8.202594573999999,7277467372.0,2.0106868217054275,61.392677343749995
ARI,7.8461922479999995,1100141033.0,0.7615333333333335,13.622439147286832
ARII,1.035284109,820098930.8,1.510639147286822,7.4930015503876
AROW,4.338882558,418433851.7,1.8770554263565913,16.328517441860452
ARRS,0.850841473,4676876701.0,1.7813798449612417,44.23114531249999
ARRY,5.26130155,630181506.2,72.62645625000002,950.84366984127
ARTNA,3.45496938,268098366.1,1.9954042635658937,23.11820271317829
ARW,0.24487286800000002,5821740773.0,1.3468360465116278,11.521686821705421
ASGN,0.8872627909999999,2000392885.0,2.4241279069767443,22.83361744186047
ASTE,1.223667181,1224677173.0,1.940281395348836,31.15600733590734
ATHN,5.05108876,4977327603.0,8.869495736434105,328.3888193798452
ATLO,5.183843846,247370624.4,1.48004923076923,16.001632692307677
ATNI,3.67437907,1177173060.0,1.7412806201550382,70.1499817829457
ATO,4.013102713,7539846061.0,2.2246531007751935,23.257156589147304
ATR,2.112973643,4913145901.0,3.964860852713177,24.677248837209294
ATRI,5.495860769,787974398.1,5.196888846153846,27.803005384615368
ATRO,1.5970511630000002,1076961742.0,3.4228538759689924,17.25607674418606
ATSG,1.30756124,876029330.0,2.413458914728682,22.14258449612406
ATVI,5.456146512,28388007384.0,3.3533542635658926,33.310156589147304
ATW,0.508332558,606606568.4,0.1930802325581397,1.6686205426356588
AVA,1.767762403,2563724869.0,1.609953100775193,19.340635271317815
AVAV,2.41994031,622842012.3,1.759885271317829,89.48871635514018
AVB,12.4530155,24123086151.0,2.4382403100775187,29.890113178294563
AVGO,6.2006244189999995,58448408915.0,4.989002713178295,29.083863953488365
AVHI,0.510172093,328746439.1,0.8885806201550388,10.000909302325578
AVID,0.494118217,262299157.2,,34.061129457364345
AVT,0.43228992200000005,5566157795.0,1.1772023255813953,10.797344186046502
AWI,3.8835465119999997,2304426527.0,6.622855038759691,53.845592248062005
AWK,4.018176357,12960707946.0,2.525460852713179,27.104699224806193
AWR,3.126856977,1532423355.0,3.260104639175257,18.681614432989686
AXE,0.28771627899999996,1987891698.0,1.6043217054263574,19.84752713178296
AXL,0.31035620199999997,1217805531.0,2.998703875968995,4.906171705426354
AXS,1.28513876,5269009005.0,0.8851135658914728,10.16590038759689
AYR,2.045791473,1628566644.0,0.9158992248062017,14.315675193798446
AZPN,7.25652093,3416870773.0,,24.892101937984474
BA,0.9070271320000001,87129744248.0,56.22808255813951,19.453072868217056
BABY,3.303020543,1240248009.0,3.1213387596899227,31.948512403100793
BAC,2.0707294569999997,171252000000.0,0.6987906976744185,11.776465116279086
BAH,0.829424031,4515754400.0,10.265533720930234,15.465165116279078
BANC,3.036399612,810074511.6,1.2229519379844962,12.893339922480605
BANF,3.903635659,1180794964.0,1.7436875968992263,17.616995348837207
BANR,3.646556589,1396513288.0,1.0542364341085277,24.845824031007737
BAX,2.412258915,24179209884.0,2.764179457364339,9.497768217054267
BBGI,0.971986538,106463586.2,0.7849688461538459,14.475481538461542
BBRG,0.234012403,98684827.13,1.838935968379446,27.604360800000002
BBSI,0.39104826299999995,305496430.5,5.615153281853281,13.165298069498073
BBT,2.931982558,29650457150.0,1.0254767441860466,14.508673643410853
BBW,0.547601163,205659844.1,2.078625968992249,9.505508914728685
BCEI,0.1708,345860000000.0,3512.932079150576,17526.0701328125
BCO,0.560406589,1684406531.0,4.9084732558139565,771.9445776923073
BCR,4.4703379839999995,15710055477.0,10.049346124031015,82.20134302325579
BDC,1.1610821709999999,2693388482.0,2.8137670542635673,26.115406201550382
BDGE,4.0318651160000005,501148266.1,1.415587984496124,17.994472480620175
BDN,5.592225968999999,2630464158.0,1.3696895348837212,67.06545461538458
BDX,2.880818217,34801298759.0,4.5489496124030975,39.314938372092996
BEAT,2.549378682,485281307.0,5.624404651162795,39.8198104651163
BEAV,1.788561628,4996327405.0,43.58125775193796,16.52225271317829
BELFB,0.458466279,245446224.8,1.5192852713178295,9.669790476190476
BEN,3.000530233,21210612124.0,1.7946941860465118,12.303357364341093
BERY,0.8323767440000001,4904711333.0,45.09899015544044,37.279029069767454
BFAM,2.6901379839999997,4048605738.0,5.727594186046511,41.41928720930232
BFIN,4.56628876,243099034.2,1.1692465116279067,30.82500852713178
BFS,5.89560814,1259767820.0,9.664483333333328,39.057283720930215
BH,0.613844961,528674211.8,1.1013000000000004,13.481871969696977
BHB,5.889631007999999,329085191.1,2.0404015503875956,20.95871976744186
BHE,0.483160078,1169459451.0,0.8830484496124033,13.249851937984493
BHLB,3.0194558139999996,855451238.3,0.9356558139534874,14.688567054263567
BID,2.121278295,1885575542.0,3.139385271317829,79.50959072164949
BIIB,5.609374031000001,62232748535.0,5.790059689922481,16.654742635658916
BIO,2.164943411,4405581308.0,1.6985546511627887,45.060817054263566
BJRI,1.090696512,1028115937.0,3.285493410852715,22.255977519379858
BK,2.899102713,43708018102.0,1.2175290697674424,14.214501162790695
BKE,1.176293023,1279313557.0,3.0116906976744167,9.458019379844961
BKH,2.2851213180000003,2997780002.0,1.956485271317828,136.82394846153846
BKMU,3.802473643,357430964.9,1.2543996124031005,23.33086821705427
BKU,3.780139535,3406706472.0,1.479587984496125,13.712275581395351
BLDR,0.24272248100000002,1210722769.0,7.019690697674421,9.727306153846158
BLK,5.203939535,58551330190.0,2.0474604651162793,18.25213217054263
BLKB,4.432210853,2983447555.0,13.58497829457364,105.08937790697678
BLL,2.470849612,19774228697.0,9.533118604651161,82.07000581395344
BLMN,0.489245349,2119168166.0,6.990910077519376,27.001834108527135
BMI,4.290694961,1680652627.0,6.97588798449612,57.41356705426355
BMRC,4.043776448,318791143.3,1.424048648648648,15.80101003861005
BMTC,3.2805011630000003,515069827.9,1.3883306201550396,28.075789147286827
BMY,6.09660155,105608000000.0,7.16190503875969,51.56081899224804
BNCL,7.343087209,1048225917.0,1.7137697674418608,63.41354418604643
BNCN,4.498374031,1004949480.0,1.4709217054263561,19.092132170542637
BOBE,4.975185915,878160819.2,3.9254492248062034,33.71027480620157
BOFI,4.042771318,1265143760.0,1.8954480620155039,11.139706589147284
BOH,5.123039922,3046370232.0,2.6598317829457363,17.839181007751943
BOKF,3.025143798,4191217217.0,1.2562162790697664,16.50001085271317
BPFH,2.9321837210000004,1019030886.0,1.4159736434108525,16.276545736434098
BPOP,1.30626124,3399079497.0,0.6487999999999998,6.358341472868213
BR,2.588931783,7601969733.0,7.720743023255815,25.05629728682174
BREW,1.154148062,236247601.4,2.0045523255813955,429.9907038910508
BRKL,3.831892248,842334590.5,1.2306589147286813,16.426872093023267
BRKR,2.435071705,3964857000.0,5.692187984496123,33.97821201550388
BRKS,1.480826744,817582954.2,1.4630678294573654,52.9045015873016
BRO,0.712071318,1209702662.0,0.5410662790697676,4.815555426356592
BSET,0.680896512,298061698.1,1.6573209302325582,17.2450984496124
BSFT,3.937996899,1201372117.0,4.396546124031008,1705.7147883720932
BSRR,3.1755949610000003,252043704.4,1.2712465116279064,14.083488759689924
BSTC,12.03503861,293991672.2,5.9922054054054055,28.063929729729722
BSX,3.6936732560000003,28948251027.0,4.545491472868217,367.7784753846154
BTX,40.518334499999995,281489755.5,9.485203875968994,14.43999538461539
BUSE,3.865847287,742305989.2,1.529344186046512,17.037869379844956
BWA,0.8929259690000001,7554218695.0,2.0657003875968987,13.114374031007758
BWINB,1.283840154,374606396.1,0.9354119691119694,13.34380424710425
BWLD,1.489282171,2837984784.0,4.452299999999998,28.481611627907018
BXC,0.021728571000000002,41545891.43,,4.1393
BXP,7.782666667000001,19650140572.0,3.5531616279069764,30.57453449612402
BYD,0.990889535,2169434263.0,3.5720856589147267,31.012873643410856
BZH,0.173252713,310201428.1,0.4858887596899224,22.055296899224803
C,1.8560713180000001,136101000000.0,0.6478430232558139,8.711892635658913
CA,3.259383333,13176870310.0,2.443040697674418,16.899042248062013
CAC,4.649871318,606807771.2,1.5980565891472869,23.976668604651177
CACB,3.807299612,414424626.5,1.191206201550387,23.358913953488383
CACC,4.477991473,3923900274.0,3.7933786821705424,12.655143410852718
CACI,0.688899225,2512238993.0,1.5754240310077525,17.79648410852713
CACQ,,1318001776.0,,
CAH,0.217292636,25846143450.0,3.902153100775193,18.657377906976727
CAKE,1.200652713,2584474604.0,4.379964728682168,20.701667054263556
CALL,1.076856202,107060667.2,2.032630232558139,10.016766666666665
CAMP,1.904343411,571811283.9,3.1056472868217067,72.30900581395348
CASH,3.06114031,489678304.3,1.5240751937984491,17.535644961240298
CASS,5.109084108999999,624476474.5,2.9762306201550386,26.527082170542627
CAT,1.089249225,46502570202.0,3.0299879844961253,33.79683190661478
CATM,1.5548728680000001,1893076678.0,5.136820930232558,28.169907364341086
CATO,0.943456202,948912027.5,2.235630620155038,13.55238333333333
CATY,5.674831395,2438518970.0,1.3855496124031008,14.730313565891482
CB,2.3030062019999997,52975599391.0,1.2428356589147285,19.531222480620173
CBB,0.279807364,330817267.4,,2.154643798449612
CBF,4.930195736,1399977627.0,1.3883751937984492,24.745199612403084
CBK,0.18202471,70729143.34,0.7894841698841701,1.9784000000000006
CBL,3.963434496,3414918837.0,2.7131354085603094,20.747232558139544
CBM,3.3229841089999996,1511175248.0,4.416126744186049,24.312859689922497
CBRL,1.245577132,3603471543.0,6.537822868217051,19.600000775193806
CBS,1.9813155040000001,24903775000.0,4.586303100775195,16.304081007751932
CBSH,4.489737984,5027520338.0,2.1579054263565878,18.91369651162791
CBU,4.791596124,1906689465.0,1.5765670542635661,20.129163953488373
CBZ,0.754966795,580105204.1,1.2802270270270262,15.66626100386102
CCBG,1.997755426,262266820.9,0.9512503875968995,26.335767829457364
CCE,1.4172271319999998,9820314147.0,10.417945348837208,17.100579457364347
CCI,8.086406202000001,30244424200.0,4.330796899224804,67.65898023255815
CCK,0.834932171,7156636291.0,68.15165625,16.17866356589148
CCMP,2.803209302,1152112084.0,2.5045895348837197,22.76229031007751
CCNE,2.948140927,278884161.0,1.3309957528957526,13.17970501930502
CCOI,4.016799612,1690184466.0,,187.66814573643416
CCRN,0.577136047,452714611.9,2.9957143410852716,195.03635271317822
CDNS,4.080351938,7147936304.0,6.373193798449613,28.02576162790697
CDR,3.894344574,581689253.0,0.9992620155038762,97.26393160621764
CEB,2.063839147,1928342781.0,44.17121904761906,31.316058365758774
CECE,0.755406977,303968372.7,1.2587697674418616,42.365526562500015
CELG,8.64704186,86172040322.0,15.56795232558139,47.38359031007751
CERN,4.2742860469999995,19608306415.0,4.878329844961236,32.846268604651165
CEVA,71.62867027,4706524105.0,24.25168996138995,475.5240486486484
CFFI,1.417831008,144564742.8,1.065893410852713,11.42822364341085
CFFN,8.592792636,1840764113.0,1.322637596899225,22.68880348837208
CFG,2.583164729,12806553696.0,0.6476860465116281,14.418586046511631
CFNB,6.016325482999999,148843111.5,0.7860281853281863,20.21255057915058
CFNL,4.53824845,803705800.4,1.8503670542635662,16.87593294573643
CFR,3.761667442,4095744077.0,1.40580503875969,15.218965891472866
CFX,1.087667442,3596011497.0,1.195366666666665,25.94757519379845
CGNX,5.201208915,2369716796.0,2.7874189922480617,13.522622093023259
CHCO,4.250044186,744345300.3,1.7485856589147277,14.839362790697676
CHDN,2.8173248060000002,2384725457.0,3.656953100775195,31.363732945736444
CHE,1.509029845,2353652690.0,4.8424945736434095,21.61362906976743
CHEF,0.353685271,390129998.6,2.092349612403101,199.0810957364342
CHFC,4.34049845,1668032549.0,1.265923643410853,18.36767131782945
CHFN,3.665569767,202139698.2,1.011304263565891,21.475308914728668
CHH,3.0533883719999997,2732407220.0,,20.90373178294575
CHMG,1.9252413130000001,139162395.2,0.9816054054054052,14.914975675675665
CHRW,0.775814729,10210465517.0,8.387296124031002,19.65748604651163
CHS,0.621456977,1611809627.0,2.5746992248062033,1054.0333542016801
CHSP,2.473074419,1427675957.0,1.188342635658914,21.71223798449614
CHTR,2.8353728680000003,41586925037.0,1.5611684615384611,21.72740307692307
CHUY,1.75855155,535627502.2,3.7460038759689906,37.68292558139532
CI,0.879918992,33908628567.0,2.615900775193797,16.79172829457364
CIA,1.712703475,405608903.5,1.588132046332046,4374.28182
CIEN,1.151622481,2923948320.0,4.245588759689921,149.28360852713172
CIM,7.63805969,2872225466.0,0.9680906976744185,10.305551550387595
CINF,2.197544574,11456452876.0,1.6778046511627904,17.54369069767442
CIT,3.667255426,6883843220.0,0.6194728682170538,9.533789105058357
CL,4.009613178,62742779868.0,,45.249223255813966
CLC,2.100246512,2977594747.0,2.645919379844961,21.518383720930252
CLCT,2.6132317830000003,158170675.5,10.583648449612408,21.55020155038759
CLD,0.224743411,203704703.5,0.22369961240310066,5.4017
CLDT,3.038763566,788424815.8,1.1472794573643406,23.285708139534886
CLFD,3.438786434,236294528.7,4.092993798449614,36.40864341085269
CLGX,1.989212403,3349777052.0,3.08910968992248,12.89245155038759
CLI,5.0774,2532720365.0,1.6839507751937994,28.826980512820498
CLMS,0.617032171,133539492.1,0.7059228682170544,382.5999624031004
CLNY,2.280399225,2110748569.0,0.7447391472868221,18.874791860465116
CLUB,0.155506154,63765117.57,,1.5865419230769224
CLW,0.572326357,1000788801.0,2.110922093023255,16.260301937984494
CLX,2.8997658910000004,16660952076.0,65.474492248062,25.041877519379852
CMC,0.45329186,1968176286.0,1.450693023255813,32.787177519379846
CMCO,0.584075581,353240841.7,1.2178523255813956,17.606481782945753
CMCSA,4.038889147,307703000000.0,5.8139527131782955,37.4007895348837
CMG,3.0852980619999997,12875145809.0,7.906043023255811,72.15007868217052
CMLS,0.014332692,16575562.45,2.1038903474903488,1.199546875
CMO,8.123300775,929115926.6,0.7547639534883718,10.965506201550392
CMS,-3.111212403,-15164087527.0,2.779402072538859,20.610101562500013
CMTL,0.8311116279999999,282846754.4,0.6832155038759686,22.52210470588235
CNA,1.018177132,9075436384.0,0.7666546511627911,21.82529224806202
CNBKA,4.6292780769999995,407383538.5,1.859038846153846,17.294681538461536
CNC,0.329266667,9251556158.0,2.1665604651162793,26.57522984496125
CNMD,1.582746512,1158521100.0,1.9880934108527153,58.35583682170538
CNO,0.8604267440000001,3197017802.0,0.7408337209302326,11.92839844961241
CNOB,4.08451124,542757410.9,1.124679457364341,13.035329844961234
CNP,1.329963178,9469380797.0,2.7386201550387623,24.7314
CNS,5.282711628,1732324508.0,6.955541085271317,25.56506007751937
CNSL,1.5897465119999998,1214967159.0,5.4414302325581385,76.33646615384613
COBZ,3.584327132,516576443.5,1.8188368217054245,18.820002325581388
COF,1.521986047,36966515260.0,0.7727810077519381,9.863462403100769
COHR,2.9419170539999997,2406083439.0,2.7823348837209285,29.073100775193804
COHU,1.147327519,312714185.2,1.3083069767441866,399.0420217054263
COKE,0.562510811,1449334941.0,5.836710038610038,34.82498996138997
COL,2.21467907,11516511403.0,5.717865503875967,16.753619767441855
COLB,4.38080814,1825873695.0,1.4465546511627914,18.4815011627907
CONE,8.110681782999999,3325894748.0,3.230955813953491,324.65449615384625
COO,4.284468217,8013067109.0,2.9768724806201585,35.77342286821705
COR,6.48970969,2280259286.0,7.222063953488379,63.670218992248046
CORE,0.235646899,2792400783.0,5.5808337209302294,53.2825980620155
CORR,4.037536434,341120624.3,0.9643437984496128,28.877587209302327
CORT,10.35791008,642509477.0,26.474993798449628,354.39460615384627
COTY,2.02602907,8739842736.0,24.28403992248063,89.20898482490276
COWN,0.250030233,117694079.3,0.15153410852713173,12.422048958333328
CPF,4.0441441860000005,758115329.6,1.4834062015503877,16.42171627906977
CPK,2.116787597,953104529.1,2.467398837209304,23.079272868217043
CPN,0.752851163,4821717678.0,1.5985569767441874,110.93024145077712
CPS,0.467591473,1594868225.0,2.453220542635659,12.971075968992256
CPSI,2.324592248,483653788.8,4.028105426356588,51.74128139534886
CPT,7.519764341,7357557282.0,2.4888108527131805,22.232525968992263
CRAI,0.701200388,217932784.6,1.0439426356589143,25.780393023255797
CRAY,1.754781783,1195484229.0,2.4095139534883727,59.66554639175258
CREE,1.666789535,2630884632.0,1.1171023255813957,708.5244531250002
CRL,2.54615155,3706327285.0,4.615623643410854,25.270723643410868
CRM,7.126076744,50844865381.0,8.979904651162787,242.00584128440357
CRS,0.883462403,1643205190.0,1.424775581395348,93.20203160621759
CRUS,2.23398876,2835212608.0,3.147508139534884,21.64701666666666
CRVL,1.609664341,810512188.4,5.967931782945736,28.707114341085255
CRY,2.707453101,441556842.5,2.3142387596899208,58.83490968992246
CSBK,12.26075444,355467360.3,1.1289389961389962,66.25539382239383
CSFL,3.855972973,811862658.3,1.5371015444015435,25.009813899613885
CSGP,8.366748837000001,6340238342.0,4.014064341085272,183.01868871794863
CSGS,1.812063178,1372523081.0,5.362952713178297,19.35894806201552
CSRA,0.947184496,4203498091.0,32.44413565891474,37.51951821705428
CSS,0.7786844959999999,244735223.3,0.9328153846153846,15.577686434108529
CSX,2.406051938,26948687849.0,2.3172263565891456,14.828431782945728
CTB,0.6612465120000001,1949912955.0,1.902386046511627,8.46843682170543
CTBI,3.5724096530000002,641796499.2,1.3117386100386093,13.712365637065634
CTG,0.22356100399999998,78687999.32,0.8073177606177606,13.606357812499999
CTL,0.8537426359999999,15206767389.0,1.0866736434108524,16.48983604651163
CTRE,7.758590698,680657950.2,1.9808562015503872,41.12970232558137
CTS,1.5546356590000001,595242919.9,2.0136306201550394,88.21298682170546
CTSH,2.728027132,34995017713.0,3.5932678294573632,21.946875581395354
CTWS,5.590163177999999,543489370.7,2.3651364341085284,23.010765116279064
CTXS,5.230322481,12848359517.0,5.9473263565891425,33.36518023255814
CUB,0.786231008,1145364918.0,1.5844116279069766,217.72833294573633
CUBE,12.251256199999998,5132982478.0,3.035407364341083,63.24798604651164
CUBI,3.0748069769999997,766512213.2,1.4317151162790687,12.242110465116285
CUDA,2.9917197669999998,986074662.9,,293.5707052631578
CUNB,1.958120155,202743203.6,0.6681348837209341,8.91356434108528
CUTR,1.594118605,162441789.3,3.2302019379844946,481.6904307692307
CUZ,17.87932791,2033260953.0,1.213261240310078,16.157528294573652
CVBF,5.795053488,1679396496.0,1.7244717054263565,16.602318217054243
CVCO,1.176500775,841190419.2,2.3561120155038773,29.352503875969024
CVG,0.949272868,2775446508.0,2.1092484496124038,16.112172480620163
CVGI,0.16151976699999998,120661026.0,1.6961515503875966,23.08111937984496
CVI,0.363292636,1787305705.0,1.9036015503875972,28.42723350515465
CVLT,3.466489922,2098594239.0,5.024002713178297,7688.03845
CVS,0.627073256,101843000000.0,2.8305658914728697,20.055856589147282
CVX,1.5138511630000002,187088000000.0,1.255627131782944,91.19248515625006
CWCO,3.15482,179902113.5,1.233243461538463,28.545820384615393
CWT,2.4187864340000003,1433902440.0,2.2365403100775185,33.031163953488374
CXO,9.528315504,15230670308.0,2.3437930232558135,167.16956825396827
CXW,1.712673643,3105153345.0,2.1414360465116276,14.694153488372086
CYH,0.065714341,1475259232.0,0.51636511627907,16.383294531249998
CYNO,2.8833092660000004,1081387419.0,2.527968725868725,57.910360231660235
CYS,33.57583953,1224982302.0,0.6806546874999996,8.386381395348838
CYTK,9.58561124,371198057.8,5.927901162790695,6726.259400000002
CZNC,4.38872278,256102449.9,1.3530115830115836,16.026462934362936
CZR,0.29391666699999996,1064769399.0,1.0441650793650792,0.17150634920634913
D,4.68066124,44581615539.0,3.3196613402061836,23.04594651162791
DAL,0.82180814,33132827984.0,2.8685348837209323,7.076883720930228
DAN,0.352005426,2069120314.0,2.7334875968992254,18.34200620155039
DBD,0.702689535,1706105376.0,3.066835271317832,15.037520233463034
DCI,2.08911938,4674676733.0,6.121588759689918,24.447846511627915
DCO,0.358845349,217076742.9,1.0742883720930227,11.4327
DCOM,3.41515155,641250820.0,1.1995511627906974,9.273088759689928
DCT,10.63496318,3898004102.0,2.1730713178294585,45.062580620155046
DDR,21.31376395,21822168971.0,6.994684496124034,145.78769025641026
DE,0.974254651,26715567031.0,3.864688759689922,16.179539147286825
